,Id,Model_Name,Model_Year,Brand_Name,Delaer_Name,Certified,Certified_Group,Deal,Mileage,Rating,Rating_Group,Review,Price,Price_Group
1198,1198,2018 Porsche 911 GT3,2018,Porsche,Porsche Atlanta Perimeter,Porsche Certified,Brand_New,Great Deal,9964,4.7,Four Star,2997.0,194849,High Price
1199,1199,2016 Chevrolet Colorado LT,2016,Chevrolet,Porsche Atlanta Perimeter,Used,Used,Great Deal,56763,4.7,Four Star,2997.0,23873,Low Price
1200,1200,2020 Porsche 911 Carrera S,2020,Porsche,Porsche Atlanta Perimeter,Porsche Certified,Brand_New,Good Deal,23685,4.7,Four Star,2997.0,123143,High Price
1201,1201,2004 Chevrolet Corvette Base,2004,Chevrolet,Jim Ellis Chevrolet of Atlanta,Used,Used,Great Deal,64588,4.5,Four Star,3887.0,17888,Low Price
1202,1202,2020 Honda Civic Sport,2020,Honda,Heritage Honda of Westminster,Used,Used,Fair Deal,20296,4.9,Four Star,3011.0,24000,Low Price
1203,1203,2012 Ford F-150 XLT,2012,Ford,Mark Allen Buick GMC,Used,Used,Fair Deal,205001,4.6,Four Star,205.0,12049,Low Price
1204,1204,2021 GMC Yukon XL SLT,2021,GMC,Jim Ellis Buick GMC,Used,Used,Good Deal,61352,4.4,Four Star,1505.0,50850,Medium Price
1205,1205,2007 Chevrolet Corvette Base,2007,Chevrolet,Victory Chevrolet,Used,Used,Fair Deal,49111,3.5,Three Star,481.0,30000,Low Price
1206,1206,2020 Porsche Cayenne Base,2020,Porsche,Gravity Autos Atlanta,Used,Used,Great Deal,37527,4.5,Four Star,529.0,53495,Medium Price
1207,1207,2019 Audi A7 3.0T Premium Plus,2019,Audi,Gravity Autos Atlanta,Used,Used,Great Deal,36114,4.5,Four Star,529.0,42590,Low Price
1208,1208,2022 Ford Mustang GT Premium,2022,Ford,Gravity Autos Atlanta,Used,Used,Great Deal,2950,4.5,Four Star,529.0,44991,Low Price
1209,1209,2023 Volvo XC60 B5 Plus Bright Theme,2023,Volvo,Dyer & Dyer Volvo Cars,Volvo Certified,Brand_New,Good Deal,5688,4.8,Four Star,772.0,44996,Low Price
1210,1210,2023 Volvo XC60 B5 Ultimate Bright Theme,2023,Volvo,Dyer & Dyer Volvo Cars,Volvo Certified,Brand_New,Good Deal,4491,4.8,Four Star,772.0,47996,Low Price
1211,1211,2010 Toyota Highlander Base,2010,Toyota,Motorcars of Gaithersburg,Used,Used,Good Deal,77855,0.0,Bad,5.0,13890,Low Price
1212,1212,2022 Ford Bronco Outer Banks Advanced,2022,Ford,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,4884,0.0,Bad,305.0,57000,Medium Price
1213,1213,2015 Buick Regal GS,2015,Buick,Ted Britt Ford - We Will Buy Your Car,Used,Used,Fair Deal,80427,0.0,Bad,305.0,14500,Low Price
1214,1214,2023 Ford F-150 Lightning Platinum,2023,Ford,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,3183,0.0,Bad,305.0,87500,Medium Price
1215,1215,2022 Ford Escape PHEV SE,2022,Ford,Ted Britt Ford - We Will Buy Your Car,Used,Used,Great Deal,8886,0.0,Bad,305.0,32000,Low Price
1216,1216,2021 Dodge Challenger R/T Scat Pack,2021,Dodge,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,7141,0.0,Bad,305.0,43000,Low Price
1217,1217,2023 Kia Sportage Plug-In Hybrid X-Line,2023,Kia,Kia of Cerritos,New,New,Other Deal,0,0.0,Bad,390.0,40905,Low Price
1218,1218,2022 Porsche 911 Turbo,2022,Porsche,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,3817,0.0,Bad,305.0,239000,High Price
1219,1219,2019 Toyota Tundra SR5,2019,Toyota,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,55560,0.0,Bad,305.0,31500,Low Price
1220,1220,2020 Ford F-150 Lariat,2020,Ford,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,34031,0.0,Bad,305.0,42500,Low Price
1221,1221,2022 Ford Maverick Lariat,2022,Ford,Ted Britt Ford - We Will Buy Your Car,Used,Used,Good Deal,8308,0.0,Bad,305.0,37000,Low Price
1222,1222,2021 Jeep Grand Cherokee L Summit,2021,Jeep,Len Stoler Chrysler Dodge Jeep RAM,Used,Used,Good Deal,15644,4.8,Four Star,907.0,54500,Medium Price
1223,1223,2022 Honda Pilot Sport,2022,Honda,Rosenthal Fairfax Honda,Used,Used,Good Deal,2952,4.6,Four Star,908.0,37995,Low Price
1224,1224,2022 Honda Accord Sport 1.5T,2022,Honda,Rosenthal Fairfax Honda,Honda Certified,Brand_New,Good Deal,4077,4.6,Four Star,908.0,27995,Low Price
1225,1225,2020 Land Rover Range Rover Velar S,2020,Land,Rosenthal Fairfax Honda,Used,Used,Great Deal,20280,4.6,Four Star,908.0,42695,Low Price
1226,1226,2021 Acura TLX A-Spec,2021,Acura,Rosenthal Fairfax Honda,Used,Used,Good Deal,25831,4.6,Four Star,908.0,36895,Low Price
1227,1227,2020 Acura RDX Technology Package,2020,Acura,Rosenthal Fairfax Honda,Used,Used,Great Deal,25430,4.6,Four Star,908.0,32995,Low Price
1228,1228,2021 BMW 530 i xDrive,2021,BMW,Rosenthal Fairfax Honda,Used,Used,Good Deal,20284,4.6,Four Star,908.0,36995,Low Price
1229,1229,2014 Lexus CT 200h Base,2014,Lexus,Global Auto Gallery of Lawrenceville,Used,Used,Good Deal,103910,0.0,Bad,0.0,13999,Low Price
1230,1230,2014 Subaru XV Crosstrek 2.0i Limited,2014,Subaru,Lehman's Automotive,Used,Used,Great Deal,114055,0.0,Bad,0.0,12995,Low Price
1231,1231,2013 GMC Terrain Denali,2013,GMC,Lehman's Automotive,Used,Used,Great Deal,118597,0.0,Bad,0.0,11995,Low Price
1232,1232,2020 Nissan Armada SV,2020,Nissan,Ourisman Fairfax Kia,Used,Used,Good Deal,44243,1.7,One Star,237.0,29175,Low Price
1233,1233,2020 Lexus UX 250h Base,2020,Lexus,Ourisman Fairfax Kia,Used,Used,Good Deal,47844,1.7,One Star,237.0,28495,Low Price
1234,1234,2019 Lexus ES 350 350,2019,Lexus,Ourisman Fairfax Kia,Used,Used,Great Deal,19168,1.7,One Star,237.0,32495,Low Price
1235,1235,2019 Tesla Model 3 Standard Range Plus,2019,Tesla,Ourisman Fairfax Kia,Used,Used,Good Deal,17527,1.7,One Star,237.0,29375,Low Price
1236,1236,2012 Kia Forte EX,2012,Kia,Hudson Autoworks LLC,Used,Used,Good Deal,114451,0.0,Bad,3.0,7993,Low Price
1237,1237,2008 Saturn Sky Base,2008,Saturn,Buyavette,Used,Used,Good Deal,55325,4.2,Four Star,146.0,11999,Low Price
1238,1238,2023 Jeep Grand Wagoneer L Series III,2023,Jeep,Forest Lane Chrysler Dodge Jeep Ram,New,New,Other Deal,0,0.0,Bad,390.0,110479,High Price
1239,1239,2013 Chevrolet Avalanche LT,2013,Chevrolet,Farrish Subaru,Used,Used,Great Deal,68707,4.5,Four Star,300.0,23000,Low Price
1240,1240,2022 Cadillac Escalade Premium Luxury Platinum,2022,Cadillac,Jim McKay Chevrolet,Used,Used,Good Deal,18848,2.5,Two Star,296.0,97899,Medium Price
1241,1241,2020 GMC Yukon Denali,2020,GMC,Jim McKay Chevrolet,GMC Certified,Brand_New,Good Deal,38914,2.5,Two Star,296.0,54999,Medium Price
1242,1242,2021 Lexus ES 350 F Sport,2021,Lexus,Ourisman Lexus,Used,Used,Good Deal,53341,0.0,Bad,11.0,34119,Low Price
1243,1243,2022 Lexus ES 350 F Sport,2022,Lexus,Ourisman Lexus,Used,Used,Good Deal,28049,0.0,Bad,11.0,41650,Low Price
1244,1244,2022 Lexus LX 600 F SPORT,2022,Lexus,Ourisman Lexus,Used,Used,Good Deal,10093,0.0,Bad,11.0,111488,High Price
1245,1245,2020 Jeep Wrangler Sport,2020,Jeep,Manchester Motors,Used,Used,Great Deal,22095,4.8,Four Star,359.0,31100,Low Price
1246,1246,2014 Toyota Corolla L,2014,Toyota,MemberCar,Used,Used,Fair Deal,156699,4.7,Four Star,590.0,10981,Low Price
1247,1247,2016 Land Rover Range Rover 5.0L Supercharged Autobiography,2016,Land,MemberCar,Used,Used,Good Deal,50472,4.7,Four Star,590.0,46981,Low Price
1248,1248,2017 Chevrolet Malibu Hybrid Hybrid,2017,Chevrolet,MemberCar,Used,Used,Fair Deal,142168,4.7,Four Star,590.0,10981,Low Price
1249,1249,2018 Mercedes-Benz AMG E 63 S 4MATIC,2018,Mercedes-Benz,MemberCar,Used,Used,Fair Deal,48700,4.7,Four Star,590.0,66981,Medium Price
1250,1250,2023 Chevrolet Corvette Stingray w/3LT,2023,Chevrolet,Koons Tysons Toyota,Used,Used,Good Deal,1216,4.5,Four Star,1975.0,96250,Medium Price
1251,1251,2013 Chevrolet Corvette 427,2013,Chevrolet,John Thornton Chevrolet,Used,Used,Great Deal,6525,4.6,Four Star,2912.0,59451,Medium Price
1252,1252,2021 Chevrolet Tahoe LT,2021,Chevrolet,John Thornton Chevrolet,Used,Used,Great Deal,69775,4.6,Four Star,2912.0,45491,Low Price
1253,1253,2021 Chevrolet Tahoe Premier,2021,Chevrolet,John Thornton Chevrolet,Chevrolet Certified,Brand_New,Good Deal,51883,4.6,Four Star,2912.0,57421,Medium Price
1254,1254,2022 Audi SQ5 3.0T Premium Plus,2022,Audi,Audi Tysons Corner,Audi Certified,Brand_New,Great Deal,17735,4.9,Four Star,1381.0,48700,Low Price
1255,1255,2020 Mercedes-Benz E-Class E 450 4MATIC,2020,Mercedes-Benz,Audi Tysons Corner,Used,Used,Great Deal,40461,4.9,Four Star,1381.0,40840,Low Price
1256,1256,2020 Audi S8 4.0T quattro,2020,Audi,Audi Tysons Corner,Audi Certified,Brand_New,Good Deal,26133,4.9,Four Star,1381.0,73730,Medium Price
1257,1257,2017 Ford Explorer sport,2017,Ford,Audi Tysons Corner,Used,Used,Great Deal,117913,4.9,Four Star,1381.0,17992,Low Price
1258,1258,2021 Audi RS 6 Avant 4.0T quattro,2021,Audi,Exclusive Automotive Group,Used,Used,Good Deal,10782,4.5,Four Star,114.0,123495,High Price
1259,1259,2023 Volkswagen Taos 1.5T S,2023,Volkswagen,Hendrick Volkswagen Frisco,New,New,Other Deal,0,0.0,Bad,390.0,24720,Low Price
1260,1260,2020 Jeep Grand Cherokee Laredo E,2020,Jeep,Farrish Chrysler Dodge Jeep RAM,Jeep Certified,Brand_New,Great Deal,41634,3.9,Three Star,1204.0,27100,Low Price
1261,1261,2012 Chevrolet Impala LTZ,2012,Chevrolet,Greensboro Auto Center,Used,Used,Great Deal,60127,0.0,Bad,2.0,10498,Low Price
1262,1262,2012 Acura TL 3.5,2012,Acura,Greensboro Auto Center,Used,Used,Great Deal,88000,0.0,Bad,2.0,13819,Low Price
1263,1263,2020 Land Rover Range Rover P525 HSE LWB,2020,Land,Stohlman Volkswagen Subaru,Used,Used,Good Deal,53075,4.5,Four Star,1461.0,73435,Medium Price
1264,1264,2020 Land Rover Range Rover Velar S R-Dynamic,2020,Land,Alfa Romeo of Tysons and Maserati of Tysons,Used,Used,Great Deal,18205,4.6,Four Star,279.0,49500,Low Price
1265,1265,2023 BMW 330e xDrive,2023,BMW,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Great Deal,4436,3.9,Three Star,919.0,42500,Low Price
1266,1266,2021 Jeep Wrangler Unlimited Rubicon,2021,Jeep,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Great Deal,28210,3.9,Three Star,919.0,45500,Low Price
1267,1267,2023 Genesis G80 2.5T,2023,Genesis,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Good Deal,10480,3.9,Three Star,919.0,50000,Low Price
1268,1268,2017 Chevrolet Corvette Stingray,2017,Chevrolet,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Great Deal,60350,3.9,Three Star,919.0,41500,Low Price
1269,1269,2021 Volvo XC90 T6 Inscription 7 Passenger,2021,Volvo,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Good Deal,10921,3.9,Three Star,919.0,47500,Low Price
1270,1270,2022 GMC Canyon Elevation,2022,GMC,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Great Deal,14717,3.9,Three Star,919.0,34000,Low Price
1271,1271,2020 RAM 2500 Longhorn,2020,RAM,Koons Tysons Chrysler Dodge Jeep RAM,Used,Used,Good Deal,30305,3.9,Three Star,919.0,62000,Medium Price
1272,1272,2022 Dodge Durango Citadel,2022,Dodge,Koons Tysons Chrysler Dodge Jeep RAM,Dodge Certified,Brand_New,Great Deal,28548,3.9,Three Star,919.0,41000,Low Price
1273,1273,2022 Genesis GV70 3.5T Sport,2022,Genesis,Koons of Tysons Chevrolet Buick GMC,Used,Used,Good Deal,13346,4.3,Four Star,1142.0,50000,Low Price
1274,1274,2015 INFINITI Q50 Base,2015,INFINITI,Brooks Motorsports LLC,Used,Used,Good Deal,84300,5.0,Five Star,5.0,18800,Low Price
1275,1275,2013 Toyota Camry L,2013,Toyota,Brooks Motorsports LLC,Used,Used,Fair Deal,191535,5.0,Five Star,5.0,9000,Low Price
1276,1276,2017 Toyota Camry LE,2017,Toyota,Brooks Motorsports LLC,Used,Used,Good Deal,67653,5.0,Five Star,5.0,18000,Low Price
1277,1277,2019 Mercedes-Benz GLS 450 Base 4MATIC,2019,Mercedes-Benz,Ourisman Chevrolet of Rockville - Curbside pickup and home delivery available,Used,Used,Good Deal,37475,3.9,Three Star,349.0,43967,Low Price
1278,1278,2022 GMC Yukon SLE,2022,GMC,Calavan Kia West,Used,Used,Good Deal,17191,3.1,Three Star,319.0,55887,Medium Price
1279,1279,2020 Tesla Model Y Long Range,2020,Tesla,Audi Rockville,Used,Used,Fair Deal,36805,4.6,Four Star,1759.0,36396,Low Price
1280,1280,2023 Toyota Tacoma TRD Pro,2023,Toyota,Spitzer Toyota,New,New,Other Deal,0,0.0,Bad,390.0,51643,Medium Price
1281,1281,2022 BMW X6 M Base,2022,BMW,BMW of Rockville,Used,Used,Good Deal,10250,4.6,Four Star,2437.0,94222,Medium Price
1282,1282,2020 Volvo XC40 T5 Inscription,2020,Volvo,BMW of Rockville,Used,Used,Good Deal,42337,4.6,Four Star,2437.0,29995,Low Price
1283,1283,2019 Lexus RX 450h ,2019,Lexus,BMW of Rockville,Used,Used,Great Deal,35525,4.6,Four Star,2437.0,39128,Low Price
1284,1284,2021 BMW 430 i,2021,BMW,BMW of Rockville,Used,Used,Good Deal,20353,4.6,Four Star,2437.0,48425,Low Price
1285,1285,2023 Honda Ridgeline RTL,2023,Honda,Honda of Concord,Honda Certified,Brand_New,Good Deal,4509,5.0,Five Star,3837.0,40489,Low Price
1286,1286,2011 Ferrari California Base,2011,Ferrari,Car Connection Inc.,Used,Used,Great Deal,29451,2.7,Two Star,104.0,99500,Medium Price
1287,1287,2017 BMW X6 xDrive35i,2017,BMW,Car Connection Inc.,Used,Used,Good Deal,59696,2.7,Two Star,104.0,37900,Low Price
1288,1288,2004 Cadillac XLR Base,2004,Cadillac,Car Connection Inc.,Used,Used,Great Deal,72381,2.7,Two Star,104.0,21000,Low Price
1289,1289,2012 BMW 550 i xDrive,2012,BMW,Car Connection Inc.,Used,Used,Fair Deal,92282,2.7,Two Star,104.0,16500,Low Price
1290,1290,2017 Lamborghini Huracan LP580-2,2017,Lamborghini,Car Connection Inc.,Used,Used,Good Deal,15525,2.7,Two Star,104.0,228000,High Price
1291,1291,2022 INFINITI QX80 PREMIUM SELECT,2022,INFINITI,Jim Coleman INFINITI,INFINITI Certified,Brand_New,Good Deal,4995,4.2,Four Star,354.0,64997,Medium Price
1292,1292,2015 Land Rover Range Rover 5.0L Supercharged,2015,Land,AutoDot,Used,Used,Great Deal,85228,4.9,Four Star,138.0,29450,Low Price
1293,1293,2021 Honda Civic LX,2021,Honda,AutoDot,Used,Used,Good Deal,38636,4.9,Four Star,138.0,19990,Low Price
1294,1294,2018 BMW 530 i xDrive,2018,BMW,AutoDot,Used,Used,Great Deal,43685,4.9,Four Star,138.0,26440,Low Price
1295,1295,2014 Toyota Prius Two,2014,Toyota,AutoDot,Used,Used,Fair Deal,158373,4.9,Four Star,138.0,11490,Low Price
1296,1296,2013 Mercedes-Benz CLS-Class CLS 550 4MATIC,2013,Mercedes-Benz,AutoDot,Used,Used,Good Deal,50410,4.9,Four Star,138.0,25660,Low Price
1297,1297,2012 Toyota Camry LE,2012,Toyota,AutoDot,Used,Used,Good Deal,62789,4.9,Four Star,138.0,13490,Low Price
1298,1298,2015 BMW 535 i xDrive,2015,BMW,AutoDot,Used,Used,Good Deal,92429,4.9,Four Star,138.0,16990,Low Price
1299,1299,2010 Acura TL 3.5,2010,Acura,AutoDot,Used,Used,Fair Deal,65177,4.9,Four Star,138.0,14440,Low Price
1300,1300,2016 Audi A6 2.0T Premium,2016,Audi,AutoDot,Used,Used,Great Deal,109002,4.9,Four Star,138.0,14450,Low Price
1301,1301,2023 RAM ProMaster 2500 High Roof,2023,RAM,Turlock Chrysler Dodge Jeep Ram,New,New,Other Deal,0,0.0,Bad,390.0,58265,Medium Price
1302,1302,2014 Mercedes-Benz E-Class E 350 4MATIC,2014,Mercedes-Benz,AutoDot,Used,Used,Good Deal,75089,4.9,Four Star,138.0,17980,Low Price
1303,1303,2017 Porsche Cayenne E-Hybrid S,2017,Porsche,AutoDot,Used,Used,Great Deal,97609,4.9,Four Star,138.0,28460,Low Price
1304,1304,2018 Mercedes-Benz GLS 450 Base 4MATIC,2018,Mercedes-Benz,AutoDot,Used,Used,Great Deal,52623,4.9,Four Star,138.0,34660,Low Price
1305,1305,2019 Toyota Tundra SR5,2019,Toyota,Toyota of York,Used,Used,Good Deal,13679,4.1,Four Star,617.0,43479,Low Price
1306,1306,2018 Volvo XC90 T6 Inscription,2018,Volvo,Toyota of York,Used,Used,Good Deal,88016,4.1,Four Star,617.0,27695,Low Price
1307,1307,2021 Land Rover Range Rover Velar R-Dynamic S,2021,Land,Jaguar Land Rover Bethesda,Used,Used,Good Deal,17548,4.7,Four Star,885.0,56995,Medium Price
1308,1308,2020 Land Rover Defender 110 First Edition,2020,Land,Jaguar Land Rover Bethesda,Used,Used,Great Deal,23716,4.7,Four Star,885.0,62995,Medium Price
1309,1309,2019 Audi A8 L 3.0T,2019,Audi,Jaguar Land Rover Bethesda,Used,Used,Good Deal,65762,4.7,Four Star,885.0,37496,Low Price
1310,1310,2020 Porsche Macan Base,2020,Porsche,Royal Motor Company,Used,Used,Good Deal,44725,0.0,Bad,4.0,42897,Low Price
1311,1311,2010 Volvo S80 T6,2010,Volvo,DMV Auto Group,Used,Used,Fair Deal,98958,4.4,Four Star,45.0,10750,Low Price
1312,1312,2012 Ford Fusion Hybrid Base,2012,Ford,DMV Auto Group,Used,Used,Good Deal,90920,4.4,Four Star,45.0,9950,Low Price
1313,1313,2009 Cadillac STS V6,2009,Cadillac,DMV Auto Group,Used,Used,Fair Deal,49364,4.4,Four Star,45.0,12750,Low Price
1314,1314,2021 Tesla Model 3 Performance,2021,Tesla,"Davis-Moore Chrysler, Dodge, Jeep, Ram, Fiat",Used,Used,Great Deal,14522,0.0,Bad,489.0,44999,Low Price
1315,1315,2016 Chevrolet Spark EV 1LT,2016,Chevrolet,Fitzgerald Buick GMC Rockville,Used,Used,Good Deal,33830,4.5,Four Star,123.0,10970,Low Price
1316,1316,2009 MINI Cooper ,2009,MINI,Frontier Auto Sales Inc.,Used,Used,Great Deal,91153,4.9,Four Star,296.0,7233,Low Price
1317,1317,2015 Jeep Wrangler Unlimited Altitude,2015,Jeep,Elite Auto Sales,Used,Used,Great Deal,57208,2.6,Two Star,28.0,29990,Low Price
1318,1318,2021 RAM 1500 Big Horn,2021,RAM,Koons Woodbridge Ford,Used,Used,Great Deal,12346,3.9,Three Star,389.0,39000,Low Price
1319,1319,2023 Land Rover Range Rover P530 SE,2023,Land,McLaren Charlotte,Used,Used,Great Deal,8101,0.0,Bad,22.0,154996,High Price
1320,1320,2020 Audi S4 Premium Plus TFSI quattro Tiptronic,2020,Audi,Benton Nissan of Hoover,Used,Used,Good Deal,36320,4.5,Four Star,562.0,43425,Low Price
1321,1321,2013 Audi A5 2.0T Prestige,2013,Audi,Bill Page Honda,Used,Used,Fair Deal,105158,4.6,Four Star,1695.0,13995,Low Price
1322,1322,2023 Honda Pilot EX-L 8-Passenger,2023,Honda,Don Ayres Honda,New,New,Other Deal,0,0.0,Bad,390.0,45775,Low Price
1323,1323,2020 Tesla Model 3 Long Range,2020,Tesla,Bill Page Toyota,Used,Used,Good Deal,23750,4.8,Four Star,369.0,35900,Low Price
1324,1324,2023 GMC Sierra 1500 Denali,2023,GMC,John Thornton Buick GMC,Used,Used,Great Deal,2208,4.0,Four Star,432.0,67896,Medium Price
1325,1325,2019 Toyota Highlander LE,2019,Toyota,Sheehy Toyota of Stafford,Toyota Certified,Brand_New,Good Deal,80420,4.2,Four Star,1436.0,24596,Low Price
1326,1326,2011 Hyundai Elantra Touring GLS,2011,Hyundai,Cherner Brothers Auto Brokers,Used,Used,Great Deal,69995,4.6,Four Star,183.0,8600,Low Price
1327,1327,2010 Honda Odyssey EX-L,2010,Honda,Cherner Brothers Auto Brokers,Used,Used,Great Deal,140179,4.6,Four Star,183.0,8400,Low Price
1328,1328,2016 Toyota Prius c Three,2016,Toyota,Cherner Brothers Auto Brokers,Used,Used,Great Deal,29159,4.6,Four Star,183.0,18000,Low Price
1329,1329,2020 Audi Q5 e 55 Premium,2020,Audi,Audi Bethesda,Audi Certified,Brand_New,Fair Deal,26016,4.6,Four Star,451.0,39930,Low Price
1330,1330,2023 Audi Q7 55 Prestige,2023,Audi,Audi Bethesda,Audi Certified,Brand_New,Fair Deal,2717,4.6,Four Star,451.0,71970,Medium Price
1331,1331,2018 Ford Fusion Hybrid S,2018,Ford,Maguire Chrysler Dodge Jeep RAM of Syracuse,Used,Used,Great Deal,97559,4.5,Four Star,1638.0,11999,Low Price
1332,1332,2023 Jeep Wrangler Sahara,2023,Jeep,Maguire Chrysler Dodge Jeep RAM of Syracuse,Used,Used,Good Deal,7155,4.5,Four Star,1638.0,46999,Low Price
1333,1333,2021 Hyundai IONIQ EV Limited,2021,Hyundai,Koons of Falls Church Ford,Used,Used,Good Deal,72463,3.8,Three Star,996.0,19000,Low Price
1334,1334,2020 Jeep Wrangler Unlimited Sport,2020,Jeep,Koons of Falls Church Ford,Used,Used,Good Deal,39766,3.8,Three Star,996.0,32500,Low Price
1335,1335,2022 Ford F-150 Lariat,2022,Ford,Koons of Falls Church Ford,Used,Used,Good Deal,5802,3.8,Three Star,996.0,62500,Medium Price
1336,1336,2020 Ford F-150 XLT,2020,Ford,Koons of Falls Church Ford,Used,Used,Good Deal,61451,3.8,Three Star,996.0,33500,Low Price
1337,1337,2018 Chevrolet Trax LS,2018,Chevrolet,Koons of Falls Church Ford,Used,Used,Good Deal,35814,3.8,Three Star,996.0,15950,Low Price
1338,1338,2012 Lexus IS 350C Base,2012,Lexus,Koons of Falls Church Ford,Used,Used,Good Deal,48632,3.8,Three Star,996.0,22500,Low Price
1339,1339,2018 Ford F-350 XL,2018,Ford,Koons of Falls Church Ford,Used,Used,Good Deal,57480,3.8,Three Star,996.0,37500,Low Price
1340,1340,2020 INFINITI QX80 Luxe,2020,INFINITI,Koons of Falls Church Ford,Used,Used,Great Deal,61200,3.8,Three Star,996.0,35000,Low Price
1341,1341,2014 Toyota Prius v Two,2014,Toyota,Koons of Falls Church Ford,Used,Used,Fair Deal,95007,3.8,Three Star,996.0,14500,Low Price
1342,1342,2017 Toyota Corolla SE,2017,Toyota,Koons of Falls Church Ford,Used,Used,Good Deal,25599,3.8,Three Star,996.0,19500,Low Price
1343,1343,2024 Kia Seltos S,2024,Kia,Kia Delray,New,New,Other Deal,0,0.0,Bad,390.0,26885,Low Price
1344,1344,2021 Ford Expedition XLT,2021,Ford,Koons of Falls Church Ford,Used,Used,Good Deal,18653,3.8,Three Star,996.0,47500,Low Price
1345,1345,2018 Jeep Wrangler Unlimited Sahara,2018,Jeep,Koons of Falls Church Ford,Used,Used,Great Deal,81026,3.8,Three Star,996.0,29500,Low Price
1346,1346,2021 Volvo XC40 Recharge Pure Electric P8,2021,Volvo,Ourisman Volkswagen Volvo of Bethesda,Volvo Certified,Brand_New,Great Deal,22133,3.5,Three Star,306.0,37999,Low Price
1347,1347,2023 Hyundai IONIQ 6 Limited,2023,Hyundai,Ourisman Volkswagen Volvo of Bethesda,Used,Used,Good Deal,519,3.5,Three Star,306.0,47893,Low Price
1348,1348,2022 Volvo V90 Cross Country B6,2022,Volvo,Ourisman Volkswagen Volvo of Bethesda,Volvo Certified,Brand_New,Fair Deal,20684,3.5,Three Star,306.0,49999,Low Price
1349,1349,2020 Volvo XC90 Hybrid T8 Momentum 7 Passenger,2020,Volvo,Ourisman Volkswagen Volvo of Bethesda,Volvo Certified,Brand_New,Great Deal,34391,3.5,Three Star,306.0,45988,Low Price
1350,1350,2023 Chevrolet Corvette Stingray w/2LT,2023,Chevrolet,Ourisman Volkswagen Volvo of Bethesda,Used,Used,Great Deal,5787,3.5,Three Star,306.0,84989,Medium Price
1351,1351,2021 Mercedes-Benz AMG E 63 S 4MATIC,2021,Mercedes-Benz,Mercedes-Benz of Fredericksburg,Mercedes-Benz Certified,Brand_New,Great Deal,16766,4.7,Four Star,437.0,107995,High Price
1352,1352,2020 Mercedes-Benz E-Class E 450 4MATIC,2020,Mercedes-Benz,Mercedes-Benz of Fredericksburg,Mercedes-Benz Certified,Brand_New,Great Deal,45214,4.7,Four Star,437.0,49000,Low Price
